"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","nb_results_ades_all_params","year_min","year_max","nb_parameters","nb_results","info_up_date"
"02717X0041/AMONT","BSS000UWCP","Grès du Trias inférieur à SAINT-NABOR","67428",7.40669728832262,48.4350422110323,578.00,29370,1986,2023,30,1125,"2024-10-31"
"04632X0002/FAEP","BSS001FTAF","Forage des Ardilliers (Barlieu - 18)","18022",2.63181444452866,47.4933722022767,285.00,12780,1992,2023,20,348,"2024-10-31"
"04902X0037/F3","BSS001HRWG","Forage de St-Lazare (Selles-sur-Cher - 41)","41242",1.53934064016057,47.2812873300767,87.50,26275,1988,2024,34,863,"2024-10-31"
"04928X0007/FAEP","BSS001HUVY","Forage des prés de Groueres F1 (Soulangis - 18)","18253",2.5052299427877,47.1648190600931,154.00,37660,1991,2024,35,1170,"2024-10-31"
"05095X0042/P","BSS001JTMG","PUITS DE VIEILLEVIGNE (VIEILLEVIGNE - 44)","44216",-1.4268417762054,46.989914024272,30.00,24809,2007,2024,34,788,"2024-10-31"
"05112X0004/F","BSS001JYSY","Forage de Coron (Coron - 49)","49109",-0.610624444844267,47.1011832557074,153.00,32509,2007,2024,33,704,"2024-10-31"
"00428X0038/HY","BSS000DTTT","SOURCE AU-LIEU DIT ""LA FONTAINE DU GOUFFRE""(SAINT-AUBIN-SUR-SCIE-76)","76565",1.06544262003636,49.8678855927513,20.00,43578,1986,2024,35,1808,"2024-10-31"
"03296X1032/PC1","BSS000YHMS","Le Chêne des Bruyères","45255",2.68323841090307,48.1159915013808,93.50,31852,2007,2024,34,853,"2024-10-31"
"00945X0013/P1","BSS000GCXS","LIEU-DIT CAUQUIGNY D-15 SYNDICAT SAINTE-MERE-L'EGLISE(AMFREVILLE-5","50005",-1.37009754570422,49.403732988826,4.74,36265,1983,2024,35,1013,"2024-10-31"
"00946X0035/F3","BSS000GDBR","USINE MONTBLANC(CHEF-DU-PONT-50)","50127",-1.35054392980122,49.3779442506312,4.00,9680,2007,2022,25,224,"2024-10-31"
"01053X0004/P","BSS000HCQT","PUITS COMMUNAL(NAMPCEL-60)","60445",3.10689014015023,49.4843726421956,94.00,14685,1997,2024,35,529,"2024-10-31"
"01066X0101/P","BSS000HFSS","PUITS N.1-USINE DES EAUX DE SOISSONS(VILLENEUVE-SAINT-GERMAIN-02)","02805",3.35789239177929,49.3859878107624,42.00,31285,1998,2024,34,1074,"2024-10-31"
"01078X0001/PAEP","BSS000HKBS","STATION POMPAGE(CAUROY-LES-HERMONVILLE-51)","51102",3.94120826894635,49.3637838133908,66.00,32088,1999,2024,35,941,"2024-10-31"
"01082X0014/PAEP","BSS000HKMY","STATION POMPAGE(HOUDILCOURT-08)","08229",4.11209990137156,49.4243352691225,65.91,33338,1997,2024,35,1186,"2024-10-31"
"01172X0010/F","BSS000HUUF","LE MOULINET (PUITS DU GOUFFRE)(AUVERS-50)","50023",-1.29858080319854,49.3027180166013,3.32,38771,1982,2024,35,1337,"2024-10-31"
"02725X0001/F","BSS000VCRC","Alluvions de la plaine d'Alsace à KRAUTERGERSHEIM","67248",7.56236653506352,48.4715915133178,156.60,37686,1983,2024,35,1787,"2024-10-31"
"01172X0066/F2","BSS000HUWP","BEAUMARAIS(SAINTENY-50)","50564",-1.33128174879116,49.2366053494185,10.00,33766,1991,2023,26,1000,"2024-10-31"
"01178X0009/FD1","BSS000HVPE","VILLAGE LALLEMAND(LE DEZERT-50)","50161",-1.15166735884214,49.2116956912762,27.00,37243,1983,2024,35,1077,"2024-10-31"
"02726X0002/F","BSS000VDFB","Alluvions de la plaine d'Alsace à ESCHAU","67131",7.73278048884205,48.488952154724,144.00,41035,1960,2023,35,2113,"2024-10-31"
"01194X0157/F2","BSS000HYEW","DELLE DU MONT F2(LANGRUNE-SUR-MER-14)","14354",-0.395562592677326,49.3096943845917,24.00,43272,1996,2024,35,1179,"2024-10-31"
"03044X0010/F","BSS000WSDF","Grès du Trias inférieur captif à REHAINCOURT","88379",6.46835978454457,48.3649735677616,343.00,5334,1989,2011,24,262,"2024-10-31"
"01206X0146/FB1","BSS000JCLX","LIEU DIT LE CLOS MORANT, FB1 Captage du SYNDICAT CAGNY-FRENOUVILLE","14287",-0.236599697519787,49.1451590054684,14.00,15428,1994,2024,35,587,"2024-10-31"
"03061X0055/HY","BSS000WTNM","Grès du Trias inférieur à RAON-L'ETAPE","88372",6.83791065243212,48.4176933242155,300.00,29543,1999,2023,35,1144,"2024-10-31"
"01224X0003/S","BSS000JGAH","SOURCE DU DOULT-CLAIREAU(MONTFORT-SUR-RISLE-27)","27413",0.672055581809118,49.3057104314401,38.00,81034,1996,2024,35,2164,"2024-10-31"
"01242X0521/F1.AEP","BSS000JMAC","LES HAUTS PRES(VAL-DE-REUIL-27)","27701",1.22950688691724,49.2530606518321,10.00,35554,1997,2024,35,1098,"2024-10-31"
"03074X0002/F","BSS000WWBK","Alluvions de la plaine d'Alsace à ZELLWILLER","67557",7.49718528844954,48.4054311301295,166.23,40677,1983,2024,35,1815,"2024-10-31"
"01282X0165/F","BSS000JXEF","LA GARENNE -SECTION A N.106(BARBERY-60)","60045",2.66373298000103,49.2324782284802,73.00,36417,1999,2024,35,1073,"2024-10-31"
"04437X0012/S","BSS001EGPH","SOURCE DE LA BEAUMETTE","25316",6.7342344774871,47.526180081257,343.00,70371,1996,2024,35,1194,"2024-10-31"
"04446X0061/P","BSS001EMGR","PUITS DE MORVILLARS","90072",6.93808545467293,47.5454779716721,337.00,55261,1991,2024,35,1313,"2024-10-31"
"01308X0089/P","BSS000KCKV","LE PONT(FERE-EN-TARDENOIS-02)","02305",3.51647296620596,49.1897538194657,118.00,25060,1998,2024,34,907,"2024-10-31"
"01312X0084/F1AEP","BSS000KCXU","(COURVILLE-51)","51194",3.69208883580394,49.2788378200729,76.30,11587,2005,2024,35,416,"2024-10-31"
"01318X0002/SAEP","BSS000KEAU","SOURCE BO RENAUD(COULOMMES-LA-MONTAGNE-51)","51177",3.90085165992804,49.2249235154087,183.00,22344,2007,2024,35,766,"2024-10-31"
"01335X0001/FAEP","BSS000KGWG","STATION POMPAGE(BACONNES-51)","51031",4.33240347898189,49.157975038934,137.02,33097,1998,2024,35,1034,"2024-10-31"
"01344X1002/HY","BSS000KHMZ","CAPTAGE COMMUNAL RTE DE CHARPENTRY(BAULNY-55)","55033",5.02566740061034,49.2601136664786,155.00,57559,1996,2024,35,1601,"2024-10-31"
"01355X0261/F","BSS000KKYH","LA BRASSERIE (AUBREVILLE-55)","55014",5.07997989174443,49.1421022967338,178.00,22403,1996,2022,26,922,"2024-10-31"
"01465X0087/PS3","BSS000KZEH","(SAINT-GERMAIN-LE-VASSON-14)","14589",-0.306628696315534,48.9928112970844,147.07,31404,2006,2024,34,813,"2024-10-31"
"01468X0046/FE3-94","BSS000KZVN","LE CHEMIN CHAUSSE(MAGNY-LA-CAMPAGNE-14)","14386",-0.0705387660928781,49.0441590852705,32.00,29977,1996,2024,35,1737,"2024-10-31"
"01477X0018/C1","BSS000LAPN","FONTAINE MENAGE, SYNDICAT DES ENVIRONS DE LIVAROT (SAINTE-MARGUERIT)","14615",0.191260294858345,49.0147878470327,143.00,26300,1992,2024,35,1137,"2024-10-31"
"04694X0007/HY","BSS001FWAF","SOURCE DU CREUX BLEU","21692",5.03472373339194,47.5114540973349,292.00,26398,2006,2024,34,729,"2024-10-31"
"01483X0040/PC","BSS000LAXX","LES BRUYERES(BERNAY-27)","27056",0.581427523296927,49.086999211071,112.00,87815,1990,2024,35,2329,"2024-10-31"
"01485X0010/C1","BSS000LBBX","L'ORBIQUET(LA FOLLETIERE-ABENON-14)","14273",0.424445831024175,48.9825504155559,150.00,24840,2000,2024,34,910,"2024-10-31"
"01517X0025/P1","BSS000LEYS","PRES DE LA FERME DE MALASSIS(ROSNY-SUR-SEINE-78)","78531",1.64895287250905,48.9849229435397,45.00,33415,1989,2021,26,929,"2024-10-31"
"04723X0013/S","BSS001FYPD","SOURCE DE LA ROMAINE","70239",6.02389553884806,47.4762897184595,255.00,56255,2001,2024,35,1117,"2024-10-31"
"04998X0093/AEP","BSS001HZRH","PUITS DU PAQUIER DU POTU","21263",5.03786553937197,47.2376153967476,229.60,60350,1996,2024,35,1168,"2024-10-31"
"01528X0112/P3","BSS000LHQQ","(CERGY-95)","95127",2.07287445774227,49.0222081241424,22.50,38187,1999,2024,35,1167,"2024-10-31"
"01544X1029/P2","BSS000LMLM","LES ROUGES CHAPERONS(SAINT-PATHUS-77)","77430",2.78988640163196,49.0779142173791,95.00,34588,1997,2024,35,1088,"2024-10-31"
"01557X0004/P1","BSS000LPZE","PUITS COMMUNAL DE RADEMONT(VENDREST-77)","77490",3.08197375513278,49.0384384604066,79.00,31243,1998,2024,34,907,"2024-10-31"
"04998X0096/S","BSS001HZRJ","SOURCE DE LA VOUGE","21716",4.95774757741898,47.1782300248151,240.00,54835,1994,2024,35,1137,"2024-10-31"
"01561X0135/P","BSS000LQPW","LES ZIEBRES(LICY-CLIGNON-02)","02428",3.27242433964834,49.098467418893,90.00,34042,1997,2024,35,976,"2024-10-31"
"03008X0022/SAEPS","BSS000WQCF","EN VIVE HAIE(AMBONVILLE-52)","52007",5.02231584899625,48.316598153553,275.00,26203,2002,2024,35,887,"2024-10-31"
"05002X0097/F","BSS001JBDP","PUITS DE COUTERNON","21209",5.1569244687336,47.3381619426954,216.00,43269,1997,2024,35,1152,"2024-10-31"
"05034X0025/SCE","BSS001JKSG","SOURCE BLEUE DU CUSANCIN","25183",6.44008670271338,47.3265531538607,331.00,15573,2001,2024,34,866,"2024-10-31"
"08058X0092/P1","BSS001YQLN","PUITS DES GRANGEAUX (SAINT-AVIT-SAINT-NAZAIRE - 33)","33378",0.280815086632096,44.8556822008741,21.00,2016,2009,2017,19,336,"2024-10-31"
"05284X0100/S","BSS001KSWL","SOURCE DES NEUFS FONTAINES","39235",5.74062406153652,47.1189520515644,235.00,19103,1989,2023,35,1014,"2024-10-31"
"06374X0001/F1","BSS001QSPC","Chez Deranlot (Blanzay - 86)","86029",0.286738794680049,46.2081926359549,129.00,8932,1990,2016,20,1038,"2024-10-31"
"05285X0372/P3","BSS001KTSK","PUITS NOUVEAU DU RECEPAGE - AERODROME","39526",5.41825825202516,47.0362940660883,194.00,54472,2001,2024,35,1139,"2024-10-31"
"05992X1084/AUBIN","BSS001NYQW","Puits de Saint Aubin (Dompierre-sur-Besbre - 03)","03102",3.739456,46.572587,207.00,16733,2008,2024,34,557,"2024-10-31"
"06211X0041/P3CAPT","BSS001PVGT","Puits P3 Captage (Chatel-de-Neuvre - 03)","03065",3.3223358758324,46.4028974788476,221.60,17866,2008,2024,34,921,"2024-10-31"
"06941X0249/P40-08","BSS001TBFD","Puits P40-08 de la Garenne (Joze - 63)","63180",3.32422221051947,45.872010757702,292.74,18294,2008,2024,34,884,"2024-10-31"
"07662X0325/PZ","BSS001WJRP","PIÉZOMÈTRE DE CRISPAL","43074",3.381058,45.327296,418.00,17803,2009,2024,34,878,"2024-10-31"
"05444X0001/PAEP","BSS001LNVE","PIED DE MARS","36026",1.73276626786863,46.9525553211838,177.00,22419,1984,2024,34,745,"2024-10-31"
"01937X0004/F","BSS000PYUY","CALCAIRES DU DOGGER DU B.P. À ROSIERES-EN-HAYE  ","54463",5.9982680035806,48.7892071408413,278.00,35080,2003,2023,14,849,"2024-10-31"
"01938X0151/SCE6","BSS000PZEB","BUTTES-TÉMOIN DE CALCAIRES DU DOGGER À LOISY","54320",6.10751009841663,48.865662904907,266.37,29961,2008,2023,24,797,"2024-10-31"
"01992X0071/F","BSS000QQHR","Alluvions de la plaine d'Alsace à SELTZ","67463",8.08784027706519,48.8783203674214,115.00,34366,1988,2023,29,1128,"2024-10-31"
"02308X0039/HY","BSS000SKWX","GRÈS À ROSEAUX/ DOLOMIE DU KEUPER À DEUXVILLE","54155",6.45810253204221,48.6135518558626,270.00,1920,2011,2023,13,414,"2024-10-31"
"02312X0022/HY","BSS000SLGC","Grès à roseaux/dolomies du Keuper de Lorr. Nord à XANREY","57754",6.58059,48.744874,241.00,1857,2011,2023,13,398,"2024-10-31"
"02313X0039/HY","BSS000SLJJ","UNITÉ INCONNUE À GELUCOURT","57246",6.72226191852623,48.7553467721131,215.00,1731,2011,2023,13,373,"2024-10-31"
"02313X0042/HY","BSS000SLJM","Grès à roseaux/dolomies du Keuper de Lorraine à JUVELIZE","57353",6.66104778933417,48.7736317144974,232.00,31305,1999,2024,14,869,"2024-10-31"
"02344X0148/P2","BSS000SRPS","Alluvions de la plaine d'Alsace à HERRLISHEIM","67194",7.91017493373106,48.7194816803895,126.50,37630,1985,2023,30,1132,"2024-10-31"
"03786X0027/F4","BSS001BABR","EBE","68203",7.31670395701836,47.9067318878303,211.00,906,1950,2010,10,155,"2024-10-31"
"03795X0107/B1","BSS001BBVD","OBERES MATTFELD","68230",7.57562149480616,47.9421993439953,201.15,1420,2014,2021,13,287,"2024-10-31"
"03795X0111/GWM2","BSS001BBVH","HARTHEIMERGRIEN B1 FLACH","68104",7.61406322387301,47.9619604489496,197.95,679,2009,2017,9,136,"2024-10-31"
"04132X0192/PMTRD","BSS001CYUY","ENSISHEIM (RIVE DROITE ILL)TUBE PROFONDEUR 26 M","68082",7.36733165856308,47.8542171145325,220.90,986,1978,2010,13,179,"2024-10-31"
"04132X0231/F2","BSS001CYWP","CITE ENSISHEIM","68082",7.34560633313271,47.8551599690158,218.20,424,1979,2010,11,65,"2024-10-31"
"04132X0380/P","BSS001CZCD","RUE DES MINES (SOSNOWSKI)","68376",7.32866831947912,47.8040936712109,230.12,488,2008,2020,3,86,"2024-10-31"
"05287X0036/S1","BSS001KTYU","FORAGE D'OUNANS","39399",5.6437576923895,46.9898675325803,218.00,41279,1991,2024,35,1259,"2024-10-31"
"04135X0368/VJE11","BSS001DAMQ","TERRIL JOSEPH ELSE (EST)","68256",7.26154493814993,47.7774150341825,255.81,457,2009,2020,3,83,"2024-10-31"
"04135X0369/VJE12","BSS001DAMR","TERRIL JOSEPH ELSE (EST)","68375",7.25442078352152,47.7772866713259,262.00,330,2009,2020,3,93,"2024-10-31"
"07847X0001/HY","BSS001XCVT","SOURCE DE LADOUX OU SOURCE DU COLY (LA CASSAGNE - 24)","24085",1.29282208203948,45.0663526529717,85.00,5096,2002,2024,33,898,"2024-10-31"
"04137X0179/PZ4","BSS001DCPS","Alluvions de la plaine d'Alsace à HABSHEIM","68118",7.42260020626374,47.7288409281362,241.00,30867,2004,2023,14,744,"2024-10-31"
"07855X0032/HY","BSS001XDTC","Source du Sorpt (CHASTEAUX - 19)","19049",1.47394452158693,45.0716191094249,150.00,7081,2004,2024,34,968,"2024-10-31"
"04138X0181/F1","BSS001DDCR","Alluvions de la plaine d'Alsace à OTTMARSHEIM","68253",7.47477870426315,47.7700091018306,233.52,29812,2008,2024,14,748,"2024-10-31"
"04451X0099/P","BSS001ENDX","Caill. Plioc. du Sundg. entre Largue  à SPECHB.-L-B.","68319",7.22765728643197,47.672496269109,270.15,16398,1987,2023,25,581,"2024-10-31"
"04454X0142/F1","BSS001EPBR","Alluvions de la plaine d'Alsace à SAINT-LOUIS","68297",7.52509644492887,47.6206390097964,250.00,16840,1991,2024,14,1004,"2024-10-31"
"04458X0001/KABIS","BSS001EPUT","Marnes sableuses de l'Oligocène du Sundgau à BLOTZHEIM","68042",7.48601541192095,47.5972307715223,278.40,32858,1983,2024,25,1095,"2024-10-31"
"05596X0059/SF3","BSS001MDPP","LA BERGERIE","85113",-2.35926930561249,46.7095773633714,26.00,2336,2023,2024,33,91,"2024-10-31"
"07864X0001/HY","BSS001XELN","CHADIRAC 3","19014",2.14001445915018,45.177072548929,600.00,7283,1992,2024,35,838,"2024-10-31"
"08073X0017/HY","BSS001YRJA","SOURCE DE LADOUCH (LE BUGUE - 24)","24067",0.922764731933806,44.9310420917268,70.00,7723,1994,2024,34,1139,"2024-10-31"
"05604X0018/P4","BSS001MEKY","VILLENEUVE-LIGNE PUITS 3","85071",-1.86958984790199,46.7549799040959,16.73,6196,1992,2024,34,301,"2024-10-31"
"08094X0017/F","BSS001YSUS","PUITS COMMUNAL (TAURIAC - 46)","46313",1.76948054540147,44.911376200511,126.00,9878,1994,2024,34,1768,"2024-10-31"
"05876X0003/3","BSS001NPMA","LA MARBRIERE DE VILLEDE","79012",-0.548651898956744,46.5030050989229,89.00,3713,1993,2024,34,243,"2024-10-31"
"05888X0013/HY","BSS001NQRE","LES HERAUDIERES","79176",-0.0528751358426263,46.5096196272554,125.00,308,1992,2004,12,74,"2024-10-31"
"08277X0223/F","BSS001ZNKT","FORAGE DE DURAND-LE RATON (SAINT-SELVE - 33)","33474",-0.491137740186349,44.6538080115884,25.00,2718,1998,2024,34,391,"2024-10-31"
"06103X0021/F28","BSS001PGRN","BEAULIEU","79109",-0.462851277557428,46.3916259983993,23.00,4067,1995,2024,34,318,"2024-10-31"
"06714X0025/CPT","BSS001SABW","FONTS RENAISON","42182",3.87425788957296,46.0582218597858,672.00,5951,1992,2024,34,224,"2024-10-31"
"06718X0004/CPT","BSS001SALE","MARAIS RANDON","42061",3.88197827930768,45.9608409648085,849.00,3681,1992,2024,34,141,"2024-10-31"
"08287X0004/SOURCE","BSS001ZPLW","SOURCE DE SAINT-GENIS-DU-BOIS (33)","33409",-0.174597090608671,44.7042051046249,43.00,6166,2007,2024,33,844,"2024-10-31"
"07685X0018/000425","BSS001WKZY","MIAUNE 2","43162",3.98490290283465,45.2290019163391,774.00,2427,1993,2024,33,108,"2024-10-31"
"03468X0190/F","BSS000ZFVR","BREHOULOU","29058",-4.00822927324324,47.8872702250655,49.00,4550,2023,2024,34,132,"2024-10-31"
"08312X0010/HY","BSS001ZQHT","FONT DE L'ÉTANG","24378",0.887986899295173,44.7459449819304,110.00,6408,1984,2024,34,1076,"2024-10-31"
"02604X1003/AEP","BSS000UFBK","RIVIERE DES HERBES   OU  SAUSSERON  SECTION ZR PAR","10031",3.57813178085367,48.5363432796961,65.00,5899,2002,2024,35,246,"2024-10-31"
"03361X0042/FAEP89","BSS000YPVF","STATION DE POMPAGE","52011",5.08738470975995,48.2056268089281,275.00,2490,2003,2023,35,81,"2024-10-31"
"08326X0006/F","BSS001ZRBB","FONTAINE DE BOUZIC","24063",1.21888806231958,44.7227750766758,117.61,4662,1991,2024,34,483,"2024-10-31"
"08332X0009/HY","BSS001ZRGB","SOURCE DU GOUFFRE DE CABOUY (ROCAMADOUR - 46)","46240",1.58424766918614,44.7901810158458,115.00,5203,2001,2022,14,883,"2024-10-31"
"08332X0010/HY","BSS001ZRGC","SOURCE DU GOUFFRE DE SAINT-SAUVEUR,SOURCE VERVE (CALES - 46)","46047",1.5689536335129,44.7903503786002,112.00,7181,2001,2024,19,1074,"2024-10-31"
"08341X0011/HY","BSS001ZRUQ","THEMINES","46243",1.85100848697207,44.7469742232773,320.00,6022,1994,2024,34,771,"2024-10-31"
"08494X0072/F2","BSS002AADR","HIPPODROME (TESTE-DE-BUCH(LA)-33)","33529",-1.12442389963168,44.5994485982739,15.00,4708,2002,2024,33,645,"2024-10-31"
"08515X0006/F2","BSS002ADXJ","FORAGE DE CANET (HOSTENS - 33)","33202",-0.670546161693502,44.4701724232583,73.00,3000,1984,2024,34,458,"2024-10-31"
"08521X0231/P2","BSS002AEQX","PUITS DE PETITE ILE - PUITS LE PEYRAT 2 (SAINTE-CROIX-DU-MONT - 33)","33392",-0.290693954669202,44.5898284821408,8.00,6900,1997,2024,34,1003,"2024-10-31"
"08535X0020/F","BSS002AGMX","MUSCAT (MARCELLUS - 47)","47156",0.0741044503992811,44.4912057250562,24.02,3813,1994,2024,34,580,"2024-10-31"
"06805X0034/SCE","BSS001SHCA","GLIERES","74056",6.89407642027318,45.9510891898316,1090.00,15364,2001,2024,34,787,"2024-10-31"
"06988X0218/F","BSS001TQGL","FORAGE PRIVE ORANGINA","69282",5.02870874874375,45.7664481896451,205.00,41700,2004,2024,34,1178,"2024-10-31"
"06994X0042/SCE","BSS001TRRW","EMERGENCE DE LA BALME","38026",5.33923689929148,45.8530985478199,225.00,37354,2007,2024,34,723,"2024-10-31"
"06996X0001/F","BSS001TSGA","PUITS PRIVE DE PONT-DE-CHERUY","38316",5.17068412920817,45.7479110466574,201.00,46790,2000,2024,34,1106,"2024-10-31"
"07001X0271/403A","BSS001TTKX","Puits de Serrières-de-Briord (01)","01403",5.44150709413687,45.8116947488825,216.00,46633,2004,2024,35,1243,"2024-10-31"
"07013X0011/F225A","BSS001TUNZ","PUITS N°1 DE MADRID","74225",5.96056108877031,45.8421619779463,347.00,18963,1987,2024,35,1195,"2024-10-31"
"07014X0028/F","BSS001TUTC","FORAGE DE CHEZ GRILLET","74067",6.03215272694822,45.8819013843618,455.00,14381,2004,2023,34,682,"2024-10-31"
"07027X0010/F1","BSS001TWJF","FORAGE DE LA CHAPELLE","74234",6.30597056182316,45.7590660415321,499.00,15808,1988,2024,34,925,"2024-10-31"
"07221X0017/P4","BSS001UPKQ","PUITS DES FELINS P4","69268",4.75212292848238,45.6443766182476,203.00,39668,2001,2024,34,857,"2024-10-31"
"07222D0216/A26-1","BSS001UPSW","PUITS PRIVE DE FEYZIN","69276",4.84523721695697,45.6697750267043,160.55,47791,1991,2024,34,1278,"2024-10-31"
"07226X0322/CPT","BSS001UTKX","PUTS F2 MIMO","69133",4.77061819149501,45.6194671117,167.07,31496,1997,2024,35,887,"2024-10-31"
"07247X0013/P","BSS001UWGW","PUITS LA FORET","73236",5.63372973666167,45.6075777600207,212.00,16719,1998,2023,35,788,"2024-10-31"
"07463X0037/318A","BSS001VSMW","FORAGE DES FONTAINES - LA PRAIRIE","38318",4.91721778530379,45.536118679428,183.50,50412,1999,2024,35,896,"2024-10-31"
"07704X0082/F","BSS001WMMR","FORAGE DE L'ILE - QUATERNAIRE","26172",5.01126615559399,45.31366055286,239.00,60044,1993,2024,35,1362,"2024-10-31"
"07706X0091/S1","BSS001WMTL","PUITS DES PRES NOUVEAUX","26002",4.83112402540915,45.2407270180648,147.00,69798,1988,2024,35,1288,"2024-10-31"
"07948X0049/F","BSS001XMLB","Forage - les Drets (Bourg de Peage - 26)","26057",5.02492676292666,45.0132283615497,179.00,41423,2007,2024,34,741,"2024-10-31"
"07953X0009/F","BSS001XMWB","FORAGE PONT DU BATEAU","38359",5.22913371811674,45.1552065236767,304.00,18050,1997,2024,35,933,"2024-10-31"
"07953X0105/SCE","BSS001XNAB","SOURCE AU LIEU DIT COTTON ET GRILLOT","38495",5.27446841996058,45.1119696180208,205.00,42901,1997,2024,35,1009,"2024-10-31"
"07973X0012/F","BSS001XSHU","FORAGE DU MAS","38289",6.02301714719433,45.1197424259316,714.90,11823,2007,2024,34,505,"2024-10-31"
"07975X0075/PUITS1","BSS001XSQM","PUITS DE JOUCHY N°1","38445",5.77414525595303,45.0531389495594,300.00,22700,1987,2024,35,2205,"2024-10-31"
"08187X0162/P","BSS001YZXL","PUITS DES TROMPARANTS","26037",4.93732030764407,44.8659352296015,136.00,62362,1988,2024,35,1497,"2024-10-31"
"08413X0091/F3","BSS001ZVLW","Forage - Captage des Tombes Antiques (Veyras - BRGM 07)","07340",4.55412128699076,44.7314886973706,444.00,11263,2006,2023,35,419,"2024-10-31"
"08417X0015/HY","BSS001ZWBN","SOURCE DU VERDUS","07092",4.57676910400517,44.7003481280408,420.00,20115,1968,2024,35,1233,"2024-10-31"
"08423X0051/P","BSS001ZWVE","PUITS DE LA GARE","26006",4.92328120059744,44.7487550618722,143.00,31710,1993,2024,35,919,"2024-10-31"
"08432X0011/HY","BSS001ZXPR","SOURCE DES FONTAIGNEUX","26035",5.13735028328627,44.7678949002862,307.00,15910,1995,2024,34,948,"2024-10-31"
"08661X0152/P","BSS002ASDQ","PUITS DE LA DAME - SUD","26198",4.72004902412004,44.5665342330326,70.00,40910,1987,2024,34,1478,"2024-10-31"
"08898X0011/F","BSS002BMYB","FORAGE DE GERIGE","07042",4.6366658129307,44.3690805495203,110.00,17990,1990,2024,34,1010,"2024-10-31"
"08898X0201/BARAND","BSS002BMYW","FORAGE DE LA BARANDONNE","30202",4.63774312475581,44.2807822770595,42.80,21285,1996,2024,35,908,"2024-10-31"
"08577X0029/HY","BSS002AKPL","SOURCE DE LA PESCALERIE (CABRERETS - 46)","46040",1.66857278078931,44.5215161802208,150.00,12830,2001,2024,33,2825,"2024-10-31"
"08756X0032/F1","BSS002BBPS","SORE 1 R","40008",-0.620176372461635,44.3498989715319,67.00,1806,2001,2023,33,320,"2024-10-31"
"08762X0025/F2","BSS002BCRZ","CABANNES F2 (BERNOS BEAULAC-33)","33046",-0.246954131705868,44.3743681288456,70.00,1932,1996,2024,33,407,"2024-10-31"
"08775X0017/HY","BSS002BEJW","SOURCE DE CLARENS (CASTELJALOUX - 47)","47052",0.0658482392314803,44.2877407943888,75.00,5689,1994,2024,34,740,"2024-10-31"
"08785X0002/F","BSS002BFSB","BROC (CLAIRAC-47)","47065",0.366702,44.347194,41.64,3542,1994,2024,34,538,"2024-10-31"
"08814X0011/HY","BSS002BGTQ","SOURCE DU TROU MADAME (CENEVIERES - 46)","46068",1.75393689092257,44.4507889420251,160.00,14043,2001,2024,33,2846,"2024-10-31"
"08854X0004/ROCAYS","BSS002BKFB","ROCAYSOU","48017",3.17108184243681,44.4038813203719,720.00,6148,1993,2024,21,804,"2024-10-31"
"08854X0015/S","BSS002BKFM","SAINT FREZAL HAUT","48034",3.22620309221554,44.4291198028741,640.00,4619,2003,2024,34,704,"2024-10-31"
"08866X0055/S","BSS002BLBE","SOURCE DE SAINT-CHELY-DU-TARN (MAS-SAINT-CHELY - 48)","48141",3.38399404905713,44.335078242145,500.00,3814,2003,2024,19,643,"2024-10-31"
"08977X0036/P","BSS002BSTP","Piezo rte d'Escource","40184",-1.20976544228831,44.1879717639822,28.00,4999,2001,2024,33,774,"2024-10-31"
"09027X0038/HY","BSS002CBRU","Source de Dolmayrac, Source Du Ratier (Le Passage - 47)","47201",0.609198012599768,44.1800087081104,50.00,2470,1995,2013,13,447,"2024-10-31"
"09247X0111/F","BSS002CUDR","Périchéou","40040",-0.862406747473863,43.9359869899868,71.00,2267,1988,2024,33,463,"2024-10-31"
"09257X0041/PZ1","BSS002CVQU","PETCHON-OLIGOCÈNE","40250",-0.483216130159086,43.966903127589,73.80,2071,2000,2024,33,380,"2024-10-31"
"09301X0050/F","BSS002CZXF","PUITS FERMIER EDF (MOISSAC-82)","82112",1.10012679830179,44.0935269292284,68.54,5547,2004,2024,33,1000,"2024-10-31"
"09357X0018/HY","BSS002DHZH","SOURCE DE LA MOULINE (LAPANOUSE DE CERNON - 12)","12122",3.0864028812459,43.9938404527902,505.00,6862,2001,2024,20,2172,"2024-10-31"
"09153X0020/HY","BSS002CPGQ","SOURCE D'AYGUE ASTAUD","26239",5.29643153855229,44.2307450284936,405.00,18521,1989,2024,35,913,"2024-10-31"
"09372X0010/MALBOS","BSS002DKFE","FORAGE DE PRE LONG","30283",3.73706431232787,44.0372215919811,427.00,14733,2001,2023,35,791,"2024-10-31"
"09388X0109/FG2","BSS002DMCQ","FORAGE BRL MOUSSAC","30184",4.23334091906394,43.9852176526859,108.00,15850,2006,2024,34,648,"2024-10-31"
"09635X0069/FONTS","BSS002EQXB","SOURCE CENTS FONTS","34060",3.62397507004733,43.7593061864525,97.00,13371,2001,2024,34,745,"2024-10-31"
"09662X0235/F","BSS002EXKJ","FORAGE PRIVE DE FONTGISCLAR","13010",4.78298788423011,43.9056995547816,19.00,24406,2001,2020,27,634,"2024-10-31"
"09663X0063/FO","BSS002EXQG","PUITS DE LA SAIGNONNE","84007",4.87064993433646,43.9162817927174,29.30,18133,1987,2024,34,862,"2024-10-31"
