county,station name,name,height(m),easting,northing,latitude,longitude,open year,close year
Kildare,5614,CURRAGH RACECOURSE,117,277800,213600,53.16694,-6.83611,1984,2005
Kildare,531,TIMAHOE NORTH,88,277800,235500,53.36389,-6.83056,1950,1955
Kildare,2014,CASTLEDERMOT G.S.,82,277500,184800,52.90833,-6.84722,1944,1999
Kildare,5814,RATHANGAN BALLYDERMOT II,80,265800,221500,53.23944,-7.015,1985,1997
Kildare,114,ATHY (Cromaboo Bridge),56,268300,193000,52.98333,-6.98333,1929,1943
Kildare,6414,ATHY (CHANTERLANDS),61,268800,193200,52.98472,-6.975,1993,(null)
Kildare,6714,KILBERRY II,61,267300,198500,53.03278,-6.99722,1999,2016
Kildare,7014,ATHY (Levitstown),61,270900,187900,52.93694,-6.945,2003,(null)
Kildare,7114,MOONE (STERRICK HALL),107,277700,193700,52.98861,-6.84306,2003,2006
Kildare,7214,Lullymore_Nature_Centre,85,270500,225900,53.27889,-6.94222,2010,(null)
Kildare,7385,CURRAGH_RACECOURSE,110,277035,213770,53.169117,-6.848828,2021,(null)
Kildare,7514,MONASTEREVIN (MOORE ABBEY GARDEN,72,263031,208809,53.12639,-7.05917,1898,1918
Kildare,7723,NAAS (GOWRAN GRANGE),131,290800,215300,53.18056,-6.64167,1973,1997
Kildare,8123,CELBRIDGE (ARDRASS HOUSE),66,294300,230900,53.32,-6.58528,1981,2016
Kildare,8323,MAYNOOTH,59,293100,238100,53.38472,-6.60111,1983,1983
Kildare,614,ATHY (MOONE),98,278700,192500,52.97778,-6.82778,1935,1958
Kildare,8423,NAAS (OSBERSTOWN),84,287300,220000,53.22361,-6.69333,1985,(null)
Kildare,8523,NEWBRIDGE (OLD CONNELL HOUSE),94,281300,216000,53.18806,-6.78417,1985,1987
Kildare,8823,STRAFFAN (TURNINGS),70,291700,227000,53.28528,-6.62444,1996,(null)
Kildare,8923,NAAS (NEWLAND NORTH),93,286400,217100,53.19722,-6.70639,1996,2000
Kildare,2323,CLONGOWES WOOD COLL.,73,287700,229800,53.31111,-6.68333,1904,1966
Kildare,9323,SALLINS (KERDIFFSTOWN),91,290400,222900,53.24833,-6.64583,1999,2016
Kilkenny,2513,THOMASTOWN (KILMURRY HSE.),49,260100,144000,52.54444,-7.11389,1946,1978
Kilkenny,2613,INISTIOGE G.S.,20,264400,137500,52.48472,-7.05139,1946,1984
Kilkenny,1285,THOMASTOWN (Mt Juliet),46,254935,141785,52.525,-7.19056,2018,(null)
Kilkenny,1313,KILKENNY (CO.HOSP.),64,250000,157100,52.6625,-7.26111,1945,1967
Kilkenny,2713,KILMOGANNY G.S.,73,245600,134500,52.45972,-7.32917,1946,1980
Kilkenny,2813,TULLOGHER G.S.,128,262800,128900,52.40833,-7.07639,1946,1970
Kilkenny,713,CASTLECOMER HSE.,118,253800,172700,52.80278,-7.20278,1908,1964
Kilkenny,2913,BALLYHALE G.S.,55,254300,135300,52.46667,-7.20139,1946,1990
Kilkenny,413,CUFFESGRANGE G.S.,78,247200,150100,52.6,-7.30278,1944,1957
Kilkenny,3013,JOHNSTOWN G.S.,137,230200,166200,52.74583,-7.55278,1950,1985
Kilkenny,3113,RAILYARD G.S.,148,256100,176800,52.83889,-7.16806,1950,1969
Kilkenny,1512,PILTOWN (KILDALTON ABBEY),18,246900,122900,52.35556,-7.31111,1876,1971
Kilkenny,3613,KILKENNY,65,249400,157400,52.66528,-7.26944,1957,2008
Kilkenny,812,TEMPLEORUM G.S.,124,247800,125700,52.38056,-7.29722,1943,1955
Kilkenny,813,FRESHFORD (ST.JOSEPH,S COLL.),85,240200,163900,52.725,-7.40556,1939
Kilkenny,3813,KILKENNY (Lavistown House),58,254300,154200,52.63611,-7.19722,1962,1973
Kilkenny,3913,COON (HILL VIEW HSE.),158,259400,170200,52.77917,-7.11944,1970,1975
Kilkenny,4013,COON,178,259600,170600,52.78333,-7.11667,1975,2015
Kilkenny,4113,CALLAN (Moonarche),79,239315,142660,52.53417,-7.42139,1978,(null)
Kilkenny,4212,MULLINAVAT G.S.,56,256400,123900,52.36389,-7.17222,1946,1984
Kilkenny,4312,KILMACOW G.S.,9,257000,117100,52.30278,-7.16389,1950,1984
Kilkenny,4313,CALLAN (GREEN STREET),73,241400,143500,52.54111,-7.38972,1984,1990
Kilkenny,4413,TULLAROAN (Ballybeagh),299,233300,157800,52.67056,-7.50833,1984,2018
Kilkenny,4513,KILKENNY (Lavistown House) II,52,254320,154270,52.63722,-7.19833,1984,(null)
Kilkenny,914,GLENMORE (RAILWAY STN),30,267700,121000,52.33611,-7.00694,1946,1954
Kilkenny,4714,PAULSTOWN CASTLE,52,266000,157300,52.6625,-7.025,1966,1994
Kilkenny,4813,CALLAN (Mallardstown),70,244100,142300,52.53,-7.35,1990,2013
Kilkenny,513,TULLAROAN G.S.,142,238000,156800,52.66111,-7.43889,1944,1957
Kilkenny,4913,THOMASTOWN (Mt. Juliet),49,254900,141500,52.52222,-7.19167,1990,2015
Kilkenny,5013,DUNGARVAN (Castlefield),75,259775,148875,52.58833,-7.11889,1993,(null)
Kilkenny,5212,MOONCOIN (SILVERSPRING),15,250800,118600,52.31667,-7.25556,1960,1993
Kilkenny,5214,COOLGREANY CASTLEWARREN,262,259600,162300,52.70889,-7.11861,1982,(null)
Kilkenny,1913,URLINGFORD G.S.,122,228300,163500,52.72222,-7.58056,1946,1984
Kilkenny,5413,KILKENNY (CRAMER'S GROVE),85,252700,160900,52.69639,-7.22028,2001,2002
Kilkenny,5514,PAULSTOWN (Shankill Castle),63,266425,160090,52.68833,-7.01833,1984,(null)
Kilkenny,5613,KILKENNY (Greenshill),61,250520,156895,52.66139,-7.25417,2010,(null)
Kilkenny,5713,KILKENNY CASTLE,55,250850,155723,52.65061,-7.249287,1900,1933
Kilkenny,2013,BALLYRAGGET G.S.,76,245200,171100,52.78889,-7.33056,1946,1984
Kilkenny,5912,PILTOWN (KILDALTON AGR.COLL.),18,247700,122400,52.35139,-7.3,1971,2016
Kilkenny,2113,CORBETSTOWN G.S.,84,250500,165900,52.74167,-7.25278,1946,1983
Kilkenny,6514,GOWRAN,55,263025,153325,52.62778,-7.07,1994,(null)
Kilkenny,6814,GRAIGUENAMANAGH-Ballyogan_House,30,272040,140270,52.50944,-6.93972,2001,(null)
Kilkenny,6912,MULLINAVAT (Glendonnell),94,257500,123800,52.36278,-7.15583,1984,(null)
Kilkenny,1114,GLENMORE (RATHINURE),43,267200,120300,52.33056,-7.01389,1954,1954
Kilkenny,1113,COON (VOC.SCH.),178,259600,170600,52.78333,-7.11667,1944,1970
Kilkenny,2213,BENNETTSBRIDGE G.S.,37,255300,149100,52.59028,-7.18333,1946,1993
Kilkenny,7614,BARRAGHCORE HOUSE (GORESBRIDGE),40,268264,155960,52.65083,-6.99194,1900,1930
Kilkenny,7912,MOONCOIN (CLONMORE),15,249100,117000,52.30222,-7.28056,1993,1994
Kilkenny,2314,CASTLEWARREN (NAT.SCH.),215,260500,160100,52.68889,-7.10556,1944,1963
Kilkenny,2313,CALLAN (ST.AUGUSTINE ST.),72,241700,143500,52.54167,-7.38472,1946,1984
Kilkenny,2312,MOONCOIN (VOC.SCH.),53,251000,115800,52.29167,-7.25278,1939,1994
Kilkenny,1185,PILTOWN (Agr Coll),23,246855,122470,52.35222,-7.31306,2018,(null)
Kilkenny,9612,MULLINAVAT_Garrygaug,115,252485,125530,52.37889,-7.22917,2015,(null)
Kilkenny,2413,STONEYFORD G.S.,46,252400,143000,52.53611,-7.22778,1946,1984
Kilkenny,9813,M.THOMASTOWN FOREST,247,266300,142700,52.53194,-7.02222,1995,2012
Kilkenny,1213,KILKENNY G.S.,56,250000,156300,52.65556,-7.26111,1944,1973
Laois,2614,PORTLAOISE ESB TRAINING CENTRE,98,247100,197400,53.025,-7.29861,1946,2013
Laois,1314,PORTARLINGTON (VOC.SCH.),70,254300,212600,53.16111,-7.1875,1960,1961
Laois,1413,BORRIS IN OSSORY G.S.,113,225000,187600,52.93889,-7.62778,1946,1981
Laois,3014,STRADBALLY G.S.,91,257000,196600,53.01667,-7.15,1946,1999
Laois,3222,CLONASLEE WATERWORKS II,131,231700,210300,53.14194,-7.52667,1985,(null)
Laois,1485,PORTLAOISE WWTP,91,246500,199605,53.04,-7.305,2018,(null)
Laois,3313,ABBEYLEIX G.S.,102,243800,184700,52.91111,-7.34861,1951,1966
Laois,1513,WOLFHILL G.S.,210,260000,183600,52.9,-7.10833,1946,1969
Laois,3413,BALLACOLLA G.S.,91,237300,181400,52.88194,-7.44583,1951,1964
Laois,3513,SLIEVE BLOOM MTNS.(Nealstown),219,219900,193600,52.99306,-7.70417,1953,(null)
Laois,3713,BALLYFIN (PATRICIAN COLL.),155,238400,200700,53.05556,-7.42778,1958,1963
Laois,814,MOUNTMELLICK (ANNGROVE),82,245000,206900,53.11111,-7.32778,1941,1963
Laois,3814,PORTARLINGTON G.S.,70,254200,212400,53.15972,-7.18889,1951,1984
Laois,1613,BALLINAKILL (SALESIAN COLL.),181,247500,181600,52.88333,-7.29444,1946,1966
Laois,4213,PARKNAHOWN CULLAHILL,110,234300,173900,52.81528,-7.49167,1981,(null)
Laois,1713,DURROW G.S.,85,240800,177200,52.84444,-7.39444,1946,1990
Laois,4414,BALLYBRITTAS,90,257700,207100,53.11111,-7.13889,1964,1983
Laois,4614,PORTLAOISE (Coolnamona),122,245600,194900,53.00278,-7.32083,1966,2006
Laois,913,MOUNTRATH (BAUNREAGH FOR.),243,229400,202200,53.06944,-7.56111,1914,1969
Laois,4713,ABBEYLEIX,104,243800,184800,52.91194,-7.34917,1985,2000
Laois,113,ABBEYLEIX (Laburnum Lodge),122,244800,185300,52.91667,-7.33333,1938,1942
Laois,1813,RATHDOWNEY G.S.,102,228300,178100,52.85278,-7.58056,1946,1990
Laois,4914,EMO COURT,91,254100,206300,53.10417,-7.19167,1974,2001
Laois,5113,AUGHNACROSS,229,250300,182200,52.88833,-7.25278,1994,2003
Laois,5213,BALLACOLLA (FARREN HOUSE),116,235200,184800,52.91278,-7.47611,1996,2003
Laois,5313,BALLYROAN (Oatlands),134,245325,186195,52.925,-7.32694,2000,(null)
Laois,522,CLONASLEE W.W.,120,231800,210800,53.14722,-7.525,1943,1961
Laois,5513,DURROW,84,241200,177300,52.84472,-7.38833,2010,(null)
Laois,213,RATHDOWNEY (Voc.Sch.),102,228100,177800,52.85,-7.58333,1939,1946
Laois,7485,NEALSTOWN,220,219910,193570,52.99281,-7.7042394,2021,(null)
Laois,8385,DURROW_Castlewood,88,242225,177590,52.84794,-7.3740187,2021,(null)
Laois,613,ABBEYLEIX (BLANDSFORT),164,248200,186900,52.93056,-7.28333,1874,1981
Laois,9913,M.MOUNTRATH(BAUNREAGH FOR.),244,229200,202200,53.06944,-7.56389,1973,1994
Laois,9922,M.SLIEVE BLOOM MTNS.(THE CUT),427,229600,204700,53.09167,-7.55833,1943,1971
Leitrim,9929,M.SLIEVE ANIERIN,579,201900,315800,54.09167,-7.97083,1970,1972
Leitrim,1237,CARRIGALLEN G.S.,88,223100,302900,53.975,-7.64722,1942,2010
Leitrim,2540,ROSSINVER,32,193300,350300,54.40083,-8.10306,1984,2004
Leitrim,1240,KILTYCLOGHER,70,197700,345500,54.35833,-8.03611,1951,2003
Leitrim,1340,KINLOUGH G.S.,43,181400,355300,54.44583,-8.2875,1951,2011
Leitrim,729,LEITRIM G.S.,0,195800,304600,53.99028,-8.06389,1951,1955
Leitrim,3129,CLOONE G.S.,61,214000,299500,53.94444,-7.78611,1944,1986
Leitrim,3140,ROSSINVER ORGANIC CENTRE,53,192200,349400,54.39306,-8.12028,1997,(null)
Leitrim,1436,MANORHAMILTON G.S.,62,188400,339700,54.30556,-8.17778,1942,1981
Leitrim,3229,MOHILL (TRANS.STN.),49,209500,296400,53.91667,-7.85556,1944,1984
Leitrim,3240,KINLOUGH (EDENVILLE),55,182900,355900,54.45083,-8.26417,1999,2002
Leitrim,236,KILLARGUE G.S.,88,186400,331300,54.23056,-8.20833,1942,1955
Leitrim,3336,LOUGH GLENCAR,55,177015,342945,54.33472,-8.35417,1993,(null)
Leitrim,3337,BALLINAMORE,82,214700,313400,54.06944,-7.775,1963,2005
Leitrim,1537,GLENFARNE G.S.,70,200900,337800,54.28889,-7.98611,1942,1984
Leitrim,3737,BALLINAMORE (Creevy),73,210600,310400,54.04306,-7.83889,1968,1971
Leitrim,3837,FENAGH (FOXFIELD N.S.),76,210900,307500,54.01667,-7.83333,1971,1973
Leitrim,3929,DRUMKEERAN (VOC.SCH.),110,190600,324500,54.16944,-8.14444,1944,1987
Leitrim,3937,AUGHNASHEELAN (Miskawn),155,208500,315100,54.08472,-7.86944,1971,(null)
Leitrim,1637,KESHCARRIGAN G.S.,69,203800,307700,54.01806,-7.94167,1942,(null)
Leitrim,1729,DRUMSHANBO,54,196000,312500,54.06111,-8.06111,1893,(null)
Leitrim,1829,DROMOD (Ruskey),42,205300,286200,53.825,-7.91944,1894,(null)
Leitrim,1837,BALLINAMORE (MARYVILLE),69,213500,311500,54.05278,-7.79444,1944,1976
Leitrim,5385,BALLINAMORE,82,212880,312130,54.05833,-7.80417,2019,(null)
Leitrim,1936,DROMAHAIR (Market St.),27,180600,331500,54.23194,-8.29722,1960,(null)
Leitrim,529,CARRICK-ON-SHANNON (MONASTERY),49,194500,300100,53.95,-8.08333,1935,1948
Leitrim,5629,CLOONE(AUGHNAGLACE HOUSE),90,215700,302200,53.96889,-7.76111,1984,1993
Leitrim,5937,BALLINAMORE (CREEVY NO.2),72,210600,311200,54.04944,-7.83806,2006,(null)
Leitrim,536,DROMAHAIR,15,179900,331700,54.23333,-8.30833,1944,1960
Leitrim,6137,BALLINAMORE-Tullyoscar,55,211400,311400,54.05194,-7.82639,2009,(null)
Leitrim,6229,DRUMKEERAN VOCATIONAL SCHOOL II,76,191100,324500,54.16944,-8.13611,1987,1999
Leitrim,6237,CARRIGALLEN (Calloughs),91,222400,304100,53.98528,-7.65778,2010,(null)
Leitrim,2137,BENBRACK MTN. (POTTORE),177,207600,316200,54.09444,-7.88333,1944,1971
Leitrim,7029,MOHILL (DRUMCOLLIGAN),76,207000,298100,53.9325,-7.89361,1999,2006
Leitrim,2236,MANORHAMILTON (Amorset),76,188200,339800,54.30694,-8.18194,1981,(null)
Leitrim,1129,FARNAUGHT G.S.,57,212100,290500,53.86389,-7.81667,1944,1955
Limerick,2511,KILFINANE G.S.,190,168400,122800,52.35556,-8.46389,1943,1985
Limerick,2611,LIMERICK (O'CURRY ST.)G.S.,15,157200,156700,52.65972,-8.63333,1944,1977
Limerick,2610,ATHEA (Templeathea),122,115225,135855,52.46806,-9.24806,1985,(null)
Limerick,1310,TOURNAFULLA G.S.,160,122100,124500,52.36667,-9.14444,1943,1995
Limerick,1311,KILMEEDY (HEATHFIELD),158,139700,130100,52.41944,-8.88611,1938,1963
Limerick,2811,ADARE G.S.,8,146400,146100,52.56389,-8.79028,1951,1983
Limerick,711,DRUMCOLLOGHER G.S.,121,138700,120600,52.33333,-8.9,1943,1945
Limerick,710,ATHEA G.S.,81,112400,134900,52.45833,-9.28889,1941,1985
Limerick,410,ABBEYFEALE (SPRINGMOUNT),112,115300,128000,52.39722,-9.24444,1917,1975
Limerick,2911,ASKEATON G.S.,15,134300,150300,52.6,-8.96944,1951,1972
Limerick,411,KNOCKLONG (KILFRUSH),98,171500,133900,52.45556,-8.41944,1917,1951
Limerick,1410,ABBEYFEALE (ST.ITA'S COLL.),64,111500,126500,52.38333,-9.3,1947,1983
Limerick,3011,SHANAGOLDEN G.S.,35,125400,147300,52.57222,-9.1,1951,1981
Limerick,3019,CAPPAMORE G.S.,60,177000,151500,52.61389,-8.33889,1943,1987
Limerick,1419,GLENSTAL PRIORY,116,173700,156700,52.66111,-8.38889,1956,1959
Limerick,3111,CAHERCONLISH G.S.,64,168200,149000,52.59167,-8.46944,1951,1993
Limerick,3119,OOLA G.S.,84,182500,142200,52.53056,-8.25833,1943,1994
Limerick,3212,GALBALLY G.S.,116,179800,127600,52.4,-8.29722,1943,1985
Limerick,3211,CROOM (VOC.SCH.),34,151600,141300,52.52083,-8.7125,1951,1983
Limerick,3285,SPRINGFIELD CASTLE,101,135070,122700,52.3525,-8.95361,2019,(null)
Limerick,3310,ABBEYFEALE (Caherlane),155,112590,122980,52.35194,-9.28361,2010,(null)
Limerick,110,ABBEYFEALE (Presbytery),91,112600,126500,52.38333,-9.28333,1936,1944
Limerick,3485,CLAREVILLE WTP,17,164310,161305,52.70194,-8.52861,2019,(null)
Limerick,811,FEDAMORE G.S.,86,159500,143800,52.54444,-8.59722,1943,1952
Limerick,3711,BRUFF,80,163100,136500,52.47833,-8.54389,1952,1997
Limerick,3811,KILMEEDY G.S.,108,137600,129700,52.41528,-8.91667,1952,1995
Limerick,4111,HOSPITAL (VOC.SCH.),101,170700,135400,52.46944,-8.43056,1957,2001
Limerick,4211,SHANAGOLDEN (VOC.SCH.),30,125600,147300,52.57222,-9.09722,1960,1994
Limerick,4311,KILMALLOCK (L.GUR),91,164000,139900,52.50972,-8.53056,1961,1965
Limerick,4319,MURROE G.S.,89,173100,155300,52.64861,-8.39722,1951,2012
Limerick,4411,LIMERICK (SEXTON ST.)C.B.S.,17,157900,156500,52.65833,-8.62222,1962,1966
Limerick,4419,PALLAS G.S.,58,177200,146400,52.56806,-8.33611,1951,1967
Limerick,4511,HERBERTSTOWN (AGR.RES.STN.),94,169700,141600,52.525,-8.44583,1964,1965
Limerick,4711,ASKEATON(CLOONREASK) G.S.,17,133800,150300,52.6,-8.97778,1973,1977
Limerick,1811,PATRICKSWELL G.S.,24,152000,149800,52.59722,-8.70833,1943,1985
Limerick,511,LIMERICK (THE CRESCENT),20,157100,156200,52.65556,-8.63333,1926,1955
Limerick,4811,PATRICKSWELL (Dooneen),27,154455,149470,52.595,-8.67278,1981,(null)
Limerick,4911,CASTLEMAHON W.W.,58,131515,131260,52.42889,-9.0075,1982,(null)
Limerick,5011,LIMERICK (OLD CORK ROAD),30,159800,155100,52.64583,-8.59444,1984,1995
Limerick,5111,RATHKEALE (Duxton),90,138095,136815,52.47972,-8.91194,1984,(null)
Limerick,310,SUGAR HILL,244,119400,132600,52.43889,-9.18611,1948,1963
Limerick,1911,RATHKEALE G.S.,46,136300,141900,52.525,-8.93889,1943,1969
Limerick,311,FOYNES (VOC.SCH.),7,125500,150400,52.6,-9.1,1918,1939
Limerick,5306,MOUNT RUSSELL,195,161250,119905,52.32972,-8.56917,1984,(null)
Limerick,5411,KILFINNANE EDUCATION CENTRE,165,168000,123200,52.35972,-8.47028,1987,2000
Limerick,1011,LIMERICK (MULGRAVE ST.),29,158100,156800,52.66111,-8.61944,1895,1967
Limerick,5611,LIMERICK (GOLF CLUB),20,157500,152700,52.62361,-8.62778,1990,1995
Limerick,1985,ADARE MANOR,15,146805,144965,52.55389,-8.785,2018,(null)
Limerick,5711,NEWCASTLE WEST (Castle Demesne),61,127585,133740,52.45083,-9.16583,1992,(null)
Limerick,2011,GLIN G.S.,20,113000,147200,52.56944,-9.28333,1943,1994
Limerick,5811,MEANUS,50,158400,140200,52.51167,-8.6125,1993,2004
Limerick,5919,CASTLECONNELL,37,167805,162325,52.71139,-8.47722,1979,2018
Limerick,6011,SPRINGFIELD CASTLE,110,135215,122385,52.34972,-8.95139,1994,2019
Limerick,6085,ABBEYFEALE_WWTP,58,111026,127321,52.390495,-9.3078,2020,(null)
Limerick,6111,SHANAGOLDEN (Old Abbey),34,128010,147660,52.57583,-9.0625,1994,(null)
Limerick,6211,CROAGH (Smithfield),72,141760,143675,52.54167,-8.85917,1999,(null)
Limerick,6311,BALLYHAHILL_Glenbawn,187,118100,140700,52.51194,-9.20694,2000,(null)
Limerick,2111,NEWCASTLEWEST G.S.,60,128100,133700,52.45,-9.05833,1943,1971
Limerick,6411,ADARE MANOR,15,146900,145000,52.55361,-8.78333,2004,2017
Limerick,6419,COOGA (Lower Doon),88,181630,150790,52.60833,-8.27194,1984,(null)
Limerick,6511,KNOCKADERRY (Lissaniska),81,133315,134120,52.455,-8.98167,2014,(null)
Limerick,211,FOYNES (Coolnavee),15,124300,150400,52.6,-9.11667,1900,1944
Limerick,6911,LIMERICK (GEORGES STREET),16,157371,156683,52.65994,-8.630798,1900,1919
Limerick,7106,KILBEHENY (BALLINATONA),122,187500,115700,52.29306,-8.18333,1992,1996
Limerick,2211,BALLYNEETY G.S.,86,162900,149700,52.59722,-8.54722,1943,1990
Limerick,7606,GALTEE W.W. (LOUGHANANNA),209,187400,118000,52.31389,-8.18472,1996,2001
Limerick,611,FOYNES AIRPORT,4,124900,151400,52.60833,-9.10833,1937,1946
Limerick,2311,BALLYLANDERS G.S.,162,176500,124300,52.36944,-8.34444,1943,1985
Limerick,619,CASTLECONNELL RECTORY,0,166200,163000,52.71667,-8.5,1914,1939
Limerick,2385,MOUNT RUSSELL,196,161275,119935,52.33,-8.56889,2018,(null)
Limerick,1211,PALLASKENRY (AGRIC.COLL.),21,141700,155100,52.64444,-8.86111,1933,1973
Limerick,2411,KILMALLOCK G.S.,89,160900,127400,52.39722,-8.575,1943,1999
Longford,630,EDGEWORTHSTOWN G.S.,104,225900,271700,53.69444,-7.60833,1944,1997
Longford,1230,ABBEYSHRULE G.S.,64,223100,258900,53.57917,-7.65139,1952,1969
Longford,2829,KENAGH G.S.,72,212300,263600,53.62222,-7.81389,1944,1967
Longford,2929,NEWTOWNCASHEL G.S.,76,204000,259600,53.58611,-7.93889,1944,1986
Longford,3029,DRUMLISH G.S.,83,215500,285300,53.81667,-7.76389,1944,1964
Longford,1429,BALLINALEE (FOR.STN.),61,222700,280500,53.77361,-7.65556,1953,1963
Longford,1430,BALLYMAHON (VOC.SCH.),58,215200,257600,53.56806,-7.77083,1957,1994
Longford,1629,CLOONDRA O.P.W.,48,206000,276000,53.73333,-7.90833,1893,1996
Longford,4029,KENAGH (DERRAGHAN),59,206200,263300,53.61944,-7.90694,1951,1993
Longford,4429,LONGFORD (St.Joseph's Hospital),55,214000,274900,53.72361,-7.7875,1954,1988
Longford,4929,LANESBORO (Doire Dharog),49,204400,268900,53.66944,-7.93333,1964,(null)
Longford,1830,GRANARD SPRINGSTOWN,70,238100,280900,53.77583,-7.42167,1985,2005
Longford,5129,KENAGH (LOUGH BANNOW),61,209700,263900,53.625,-7.85278,1970,1998
Longford,5329,LONGFORD (KNOCKAHAW),85,214900,274600,53.72083,-7.775,1975,1980
Longford,5429,KENAGH BEGNAGH,46,208000,273100,53.70778,-7.87861,1983,1998
Longford,2029,CASTLEFORBES,47,209300,280000,53.76944,-7.85833,1911,1962
Longford,1030,GRANARD G.S.,136,233700,281300,53.78056,-7.48889,1944,1975
Longford,6529,DERRYCOLUMB,52,208100,261100,53.6,-7.87861,1993,1998
Longford,130,BALLYMAHON (Newcastle),61,218800,256800,53.56111,-7.71667,1904,1969
Longford,6829,TERMONBARRY,50,205500,276800,53.74083,-7.91667,1996,(null)
Longford,7229,GRANARD (Ballymore),72,230000,282400,53.79028,-7.545,2005,(null)
Longford,2329,BALLINAMUCK,90,219400,289300,53.85278,-7.70556,1930,1975
Louth,9938,M.DUNDALK (BALLYMAKELLETT),232,310600,312500,54.05,-6.31111,1915,2017
Louth,2438,DUNDALK (MT.PLEASANT),27,307200,311200,54.03889,-6.36389,1966,1973
Louth,338,GREENORE,6,322500,310700,54.03056,-6.13056,1876,1966
Louth,1238,LOUTH G.S.,37,296100,301400,53.95278,-6.53611,1943,1990
Louth,2538,DUNDALK (CASTLETOWN MT.),46,303100,308200,54.0125,-6.42778,1967,1991
Louth,2638,ARDEE (Boharnamoe),31,294194,290338,53.85417,-6.56944,1968,2020
Louth,2738,ARDEE O.P.W.,29,295800,291200,53.86111,-6.54306,1970,2011
Louth,1338,OMEATH,12,314155,316690,54.08667,-6.25639,1943,(null)
Louth,2838,TERMONFECKIN (AN GRIANAN),15,314300,279800,53.75556,-6.26667,1970,1997
Louth,2938,MELLIFONT ABBEY,183,300300,283200,53.78889,-6.47778,1975,2017
Louth,138,DUNDALK (Soldier's Point),6,308200,307800,54.00833,-6.35,1946,1959
Louth,1438,CLOGHERHEAD G.S.,23,316400,283900,53.79167,-6.23333,1943,1983
Louth,3238,CASTLEBELLINGHAM LYNNS,21,307500,295000,53.89333,-6.36389,1985,2013
Louth,3338,CLOGHER HEAD (Port),27,313300,289500,53.84278,-6.27778,1985,(null)
Louth,3438,RIVERSTOWN (Glenmore Upper),165,315500,311000,54.03556,-6.2375,1985,(null)
Louth,3538,TOGHER (Barmeath Castle),79,309700,287600,53.82639,-6.33389,1987,(null)
Louth,1538,DUNLEER G.S.,38,305700,287800,53.82917,-6.39444,1951,1990
Louth,3738,DUNDALK (KNOCKBRIDGE),59,301300,303700,53.9725,-6.45583,1991,2006
Louth,3831,DROGHEDA (KILLINEER),47,307300,277400,53.73528,-6.37444,1970,2004
Louth,438,ARDEE (LISRENNY),23,296000,295200,53.89722,-6.53889,1885,1971
Louth,1638,CARLINGFORD G.S.,14,318700,311800,54.04167,-6.1875,1951,1990
Louth,4231,DROGHEDA SAINT OLIVERS,34,306000,274800,53.71222,-6.39417,1982,1982
Louth,485,ARDEE (Bohernamoe),34,294180,290285,53.85361,-6.56944,2017,(null)
Louth,1738,HACKBALLSCROSS G.S.,69,296700,310200,54.03194,-6.52361,1951,1984
Louth,1838,ARDEE (St.Brigid's Hosp.),32,295505,290615,53.85639,-6.54944,1952,(null)
Louth,1938,BUSH (VOC.SCH.),40,318600,306800,53.99722,-6.19167,1954,1968
Louth,5780,LH_DUNDALK,10,311800,304300,53.97611,-6.29528,2000,(null)
Louth,2031,COLLON G.S.,128,300000,282000,53.77778,-6.48333,1943,1990
Louth,538,DUNDALK (Annaskeagh W.W.),61,308015,312670,54.05194,-6.35139,1914,2017
Louth,2131,DROGHEDA (TRANS.STN.),23,305800,276200,53.725,-6.39722,1943,1975
Louth,585,DUNDALK (Annaskeagh),61,308010,312665,54.05194,-6.351,2017,(null)
Louth,2138,OMEATH (ST.MICHAEL,S),3,315300,315400,54.075,-6.23889,1963
Louth,2238,ARDEE (DE LA SALLE),30,296300,290100,53.85139,-6.53611,1963,1964
Louth,1138,CASTLEBELLINGHAM G.S.,16,305900,295700,53.9,-6.38889,1943,1964
Louth,2338,DUNDALK (HEYNESTOWN RECTORY),14,303800,301400,53.95139,-6.41944,1963,1966
Mayo,2426,DELPHI LODGE II,35,84415,266050,53.626,-9.742,1993,(null)
Mayo,2427,SHRULE G.S.,32,127800,252700,53.51944,-9.08889,1941,1986
Mayo,9933,M.GLENNAMONG,30,94600,302400,53.95972,-9.60556,1971,1992
Mayo,134,BLACKSOD POINT S.W.S.,5,64600,319100,54.10278,-10.06944,1884,1956
Mayo,2434,BUNNAHOWEN (MUINGNACHREE),30,75300,327300,54.17917,-9.91083,2003,2007
Mayo,2435,KEENAGH BEG,91,102840,310680,54.03611,-9.48361,1944,(null)
Mayo,633,LOUISBURGH G.S.,9,80800,280900,53.76389,-9.80833,1942,1991
Mayo,634,BALLYCROY G.S.,21,80500,307200,54.0,-9.82222,1942,1983
Mayo,1233,MULRANY (Doughbeg),15,81105,294450,53.88583,-9.80889,1984,(null)
Mayo,635,CHARLESTOWN G.S.,69,147700,302200,53.96667,-8.79722,1942,1960
Mayo,1235,BALLYVARY G.S.,25,124400,294500,53.89444,-9.15,1942,1984
Mayo,2534,INVER,15,78600,35200,54.25139,-9.86306,2003,2005
Mayo,1234,BELLACORRICK (LACHTANVACK),95,100400,325000,54.16389,-9.525,1968,2004
Mayo,2535,CLOUGHBRACK FAR,81,110900,305300,53.98889,-9.35833,1944,1988
Mayo,133,NEWPORT HOUSE,18,98100,293900,53.88472,-9.55,1952,1953
